Position,TrackName,Artist,URL,Date,Id_Song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,month_year
16,Roses,SAINt JHN,https://open.spotify.com/track/0easEmosKkPhksg0qidzXo,2020-04-09,0easEmosKkPhksg0qidzXo,0.782,0.5,5,-6.473,0,0.0611,0.342,0.0000205,0.133,0.281,102.001,173611,4,2020-04
17,Savage,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,2020-04-09,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0,0.096,0.68,168.983,155497,4,2020-04
18,Like That (feat. Gucci Mane),Doja Cat,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020-04-09,4EivmOT13NMpNSfTKn9p4s,0.879,0.499,4,-6.027,0,0.18,0.24,0,0.0967,0.405,106.043,163173,4,2020-04
19,Tận Cùng Nỗi Nhớ,Will,https://open.spotify.com/track/0MT6mGfvx12IO11aH7GgUv,2020-04-09,0MT6mGfvx12IO11aH7GgUv,0.444,0.37,9,-9.156,1,0.0347,0.894,0,0.083,0.396,73.18,279312,4,2020-04
20,"Someday, The Boy",Kim Feel,https://open.spotify.com/track/1N0vwih6TUIb9kYtynvlRc,2020-04-09,1N0vwih6TUIb9kYtynvlRc,0.297,0.314,5,-7.487,1,0.0315,0.751,0,0.107,0.0875,131.34,287813,4,2020-04
21,Who (feat. BTS),Lauv,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k,2020-04-09,2qG81jL9UIP54uS8gYyP4k,0.632,0.345,11,-8,0,0.0349,0.551,0,0.104,0.0818,141.641,180413,3,2020-04
22,Có Em Đời Bỗng Vui,Chillies,https://open.spotify.com/track/696w9BHmEY62myVCSDyrYW,2020-04-09,696w9BHmEY62myVCSDyrYW,0.656,0.331,2,-9.88,1,0.0302,0.363,0,0.201,0.5,105.015,247429,3,2020-04
23,Cần Gì Hơn,Tien Tien,https://open.spotify.com/track/4bCuBkeVRofawnFkGu05fu,2020-04-09,4bCuBkeVRofawnFkGu05fu,0.711,0.559,11,-7.891,1,0.0447,0.576,0.00000589,0.11,0.68,93.022,206890,4,2020-04
24,Ke Cap Gap Ba Gia (feat. BINZ),Hoang Thuy Linh,https://open.spotify.com/track/3HJ0EW4kd9S1NRCm039Fsk,2020-04-09,3HJ0EW4kd9S1NRCm039Fsk,0.723,0.527,3,-6.355,0,0.0379,0.613,0.0265,0.385,0.497,99.965,231505,4,2020-04
25,Let's Fall in Love for the Night,FINNEAS,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM,2020-04-09,7kQkmyoHCEqwe7QwDbkSXM,0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.921,190348,4,2020-04
26,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-04-09,78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,134240,4,2020-04
27,Mascara,Chillies,https://open.spotify.com/track/2Jaaw8PrdUfPlU6o6tL5dl,2020-04-09,2Jaaw8PrdUfPlU6o6tL5dl,0.652,0.363,2,-9.852,1,0.0292,0.699,0.000121,0.147,0.196,113.976,295790,4,2020-04
28,Paris,Else,https://open.spotify.com/track/2H7F7EfsVhy0jNLsVz8MLH,2020-04-09,2H7F7EfsVhy0jNLsVz8MLH,0.792,0.583,8,-8.305,0,0.027,0.023,0.582,0.0809,0.54,102.979,209709,4,2020-04
29,You Know I'll Go Get,DJ Haning,https://open.spotify.com/track/7oQqbE69h5VEU25RZHIZ5p,2020-04-09,7oQqbE69h5VEU25RZHIZ5p,0.859,0.868,11,-4.746,0,0.0452,0.0092,0.0345,0.208,0.735,131.994,298260,4,2020-04
30,WANNABE,ITZY,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA,2020-04-09,6tCssnvTUREcperDOUTqvA,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4,2020-04
31,Điều Buồn Nhất Khi Yêu,Hoà Minzy,https://open.spotify.com/track/3SNqkDDtEIqaLxvjQXqosf,2020-04-09,3SNqkDDtEIqaLxvjQXqosf,0.536,0.53,6,-6.813,1,0.0349,0.755,0,0.145,0.23,77.973,312733,4,2020-04
32,Buồn Thì Cứ Khóc Đi,Lynk Lee,https://open.spotify.com/track/6iXGivPFpsqKmrINhIbPvx,2020-04-09,6iXGivPFpsqKmrINhIbPvx,0.704,0.542,2,-4.663,0,0.0307,0.476,0.000196,0.141,0.386,97.006,222314,4,2020-04
33,End of Time,K-391,https://open.spotify.com/track/67O8CWXxPsfz8orZVGMQwf,2020-04-09,67O8CWXxPsfz8orZVGMQwf,0.81,0.7,4,-5.664,0,0.0399,0.267,0.0000669,0.137,0.193,116.019,187560,4,2020-04
34,Bad Boy,Yung Bae,https://open.spotify.com/track/1dtTRXifeGC51adYy0902s,2020-04-09,1dtTRXifeGC51adYy0902s,0.861,0.82,1,-4.807,0,0.0728,0.032,0.00000476,0.0706,0.781,118.04,187571,4,2020-04
35,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-09,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,198095,4,2020-04
36,Vibe (If I Back It Up),Cookiee Kawaii,https://open.spotify.com/track/4gOgQTv9RYYFZ1uQNnlk3q,2020-04-09,4gOgQTv9RYYFZ1uQNnlk3q,0.754,0.568,10,-8.719,1,0.344,0.0635,0.00932,0.118,0.175,159.947,83940,4,2020-04
37,Coffee,beabadoobee,https://open.spotify.com/track/15FZPfLobYj9kBE80LtxIx,2020-04-09,15FZPfLobYj9kBE80LtxIx,0.532,0.153,9,-18.208,1,0.0729,0.982,0.961,0.112,0.279,118.689,126825,4,2020-04
38,"Don't Worry [From ""Reply 1988 (Original Sound Track), Pt.2""]",Lee Juck,https://open.spotify.com/track/0P3w8D7NAJb5xYvSQBpHq9,2020-04-09,0P3w8D7NAJb5xYvSQBpHq9,,,,,,,,,,,,,,2020-04
39,Intentions (feat. Quavo),Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-04-09,4umIPjkehX1r7uhmGvXiSV,,,,,,,,,,,,,,2020-04
40,With Us,VERIVERY,https://open.spotify.com/track/7JxGvCpgu60COzVsmavYv9,2020-04-09,7JxGvCpgu60COzVsmavYv9,,,,,,,,,,,,,,2020-04
41,Sau Này,Tăng Phúc,https://open.spotify.com/track/7FAVN2We4FB6u7Qq250dEd,2020-04-09,7FAVN2We4FB6u7Qq250dEd,,,,,,,,,,,,,,2020-04
42,Hai Phut Hon - Extended Version,N'Small,https://open.spotify.com/track/1B1AVJlT7xvpD7L89PifVd,2020-04-09,1B1AVJlT7xvpD7L89PifVd,,,,,,,,,,,,,,2020-04
43,Rock a Bye Baby,Nursery Rhymes 123,https://open.spotify.com/track/0thYKKLw11YVYkSlQAvN4K,2020-04-09,0thYKKLw11YVYkSlQAvN4K,,,,,,,,,,,,,,2020-04
44,Tập Thể Dục,Kiên Trịnh,https://open.spotify.com/track/0XhpIRP85XxHWNxSzFnEtz,2020-04-09,0XhpIRP85XxHWNxSzFnEtz,,,,,,,,,,,,,,2020-04
45,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-04-09,2alc8VZAzDgdAsL2QMk3hu,,,,,,,,,,,,,,2020-04
46,Coffee Cup,Anthony Lazaro,https://open.spotify.com/track/0jX6dTvc8U8Nevz7XBYjzR,2020-04-09,0jX6dTvc8U8Nevz7XBYjzR,,,,,,,,,,,,,,2020-04
47,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020-04-09,22LAwLoDA5b4AaGSkg6bKW,,,,,,,,,,,,,,2020-04
48,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV,2020-04-09,2YzmfPLqUx5CJOaw5ThsBV,,,,,,,,,,,,,,2020-04
49,Klai (Closer),SCRUBB,https://open.spotify.com/track/4r3UvwePMdXPJrqFautgTq,2020-04-09,4r3UvwePMdXPJrqFautgTq,,,,,,,,,,,,,,2020-04
50,Mây Lang Thang,Tùng TeA,https://open.spotify.com/track/0fAESdFSydseY92HZchcTB,2020-04-09,0fAESdFSydseY92HZchcTB,,,,,,,,,,,,,,2020-04
1,Wednesday Afternoon,FAIR GAME,https://open.spotify.com/track/5ab9R4PepSOaZWPJHGUpYK,2020-04-16,5ab9R4PepSOaZWPJHGUpYK,,,,,,,,,,,,,,2020-04
2,Thích Quá Rùi Nà,Tlinh,https://open.spotify.com/track/6jcG3yZ0e2CSI6omkYO1ut,2020-04-16,6jcG3yZ0e2CSI6omkYO1ut,,,,,,,,,,,,,,2020-04
3,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-04-16,62aP9fBQKYKxi7PDXwcUAS,,,,,,,,,,,,,,2020-04
4,Em Có Nghe,Kha,https://open.spotify.com/track/0ZaHfA4m7SlE2QHA3KNoXj,2020-04-16,0ZaHfA4m7SlE2QHA3KNoXj,,,,,,,,,,,,,,2020-04
5,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-16,3lWzVNe1yFZlkeBBzUuZYu,,,,,,,,,,,,,,2020-04
6,You Know I'll Go Get,DJ Haning,https://open.spotify.com/track/7oQqbE69h5VEU25RZHIZ5p,2020-04-16,7oQqbE69h5VEU25RZHIZ5p,,,,,,,,,,,,,,2020-04
7,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-04-16,7eJMfftS33KTjuF7lTsMCx,,,,,,,,,,,,,,2020-04
8,你的答案,阿冗,https://open.spotify.com/track/4QWSICaQ6LGmcS8qX9lNVh,2020-04-16,4QWSICaQ6LGmcS8qX9lNVh,,,,,,,,,,,,,,2020-04
9,"My Life Is Going On - From ""La casa de papel""",Cecilia Krull,https://open.spotify.com/track/3CzOmjnh76DCbAUybQ0K5H,2020-04-16,3CzOmjnh76DCbAUybQ0K5H,,,,,,,,,,,,,,2020-04
10,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,Bright Vachirawit,https://open.spotify.com/track/2ZGgIXaoierTsnkrDzuBzY,2020-04-16,2ZGgIXaoierTsnkrDzuBzY,,,,,,,,,,,,,,2020-04
11,Sweet Night,V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp,2020-04-16,39EXZNMxb4RBHlRjnRaOKp,,,,,,,,,,,,,,2020-04
12,冬眠,司南,https://open.spotify.com/track/4m8Jm6TAeBsVWkP5CotIJP,2020-04-16,4m8Jm6TAeBsVWkP5CotIJP,,,,,,,,,,,,,,2020-04
13,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-04-16,4nK5YrxbMGZstTLbvj6Gxw,,,,,,,,,,,,,,2020-04
14,Breaking Me,Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-04-16,3H7ihDc1dqLriiWXwsc2po,,,,,,,,,,,,,,2020-04
15,Như Anh Mơ,PC,https://open.spotify.com/track/6PBb4EUK1fnHLimVG2MMVp,2020-04-16,6PBb4EUK1fnHLimVG2MMVp,,,,,,,,,,,,,,2020-04
16,Coffee,beabadoobee,https://open.spotify.com/track/15FZPfLobYj9kBE80LtxIx,2020-04-16,15FZPfLobYj9kBE80LtxIx,,,,,,,,,,,,,,2020-04
17,50 Feet,SoMo,https://open.spotify.com/track/6YI65Sb4nKEgu9pVl5GWjm,2020-04-16,6YI65Sb4nKEgu9pVl5GWjm,,,,,,,,,,,,,,2020-04
18,Ke Cap Gap Ba Gia (feat. BINZ),Hoang Thuy Linh,https://open.spotify.com/track/3HJ0EW4kd9S1NRCm039Fsk,2020-04-16,3HJ0EW4kd9S1NRCm039Fsk,,,,,,,,,,,,,,2020-04
19,"Don't Worry [From ""Reply 1988 (Original Sound Track), Pt.2""]",Lee Juck,https://open.spotify.com/track/0P3w8D7NAJb5xYvSQBpHq9,2020-04-16,0P3w8D7NAJb5xYvSQBpHq9,,,,,,,,,,,,,,2020-04
20,Beautiful Scars,Maximillian,https://open.spotify.com/track/0iw0EuzmMKMYvZuQYW8DBA,2020-04-16,0iw0EuzmMKMYvZuQYW8DBA,,,,,,,,,,,,,,2020-04
21,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-04-16,2alc8VZAzDgdAsL2QMk3hu,,,,,,,,,,,,,,2020-04
22,So Rang Em Biet Anh Con Yeu Em,JUUN D,https://open.spotify.com/track/5TkvKPd7Bxv4xfU6cq6GGd,2020-04-16,5TkvKPd7Bxv4xfU6cq6GGd,,,,,,,,,,,,,,2020-04
23,시작,Gaho,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP,2020-04-16,4kIpBfvK44bxqX7zo8K1oP,,,,,,,,,,,,,,2020-04
24,Bad Boy,Yung Bae,https://open.spotify.com/track/1dtTRXifeGC51adYy0902s,2020-04-16,1dtTRXifeGC51adYy0902s,,,,,,,,,,,,,,2020-04
25,Start Over,Gaho,https://open.spotify.com/track/3e4tHEcyzEtngkCw8ZBSMS,2020-04-16,3e4tHEcyzEtngkCw8ZBSMS,,,,,,,,,,,,,,2020-04
26,100 Ways,Jackson Wang,https://open.spotify.com/track/4mQMvcRtQou5yI8mjuJ1lf,2020-04-16,4mQMvcRtQou5yI8mjuJ1lf,,,,,,,,,,,,,,2020-04
27,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-04-16,3Dv1eDb0MEgF93GpLXlucZ,,,,,,,,,,,,,,2020-04
28,Mascara,Chillies,https://open.spotify.com/track/2Jaaw8PrdUfPlU6o6tL5dl,2020-04-16,2Jaaw8PrdUfPlU6o6tL5dl,,,,,,,,,,,,,,2020-04
29,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-04-16,78qd8dvwea0Gosb6Fe6j3k,,,,,,,,,,,,,,2020-04
30,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-16,665AK0ovB11McZRwfa852G,,,,,,,,,,,,,,2020-04
31,Let's Fall in Love for the Night,FINNEAS,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM,2020-04-16,7kQkmyoHCEqwe7QwDbkSXM,,,,,,,,,,,,,,2020-04
32,Can't Take My Eyes off You,Craymer,https://open.spotify.com/track/1kbGCuCsD7ZhCOYkm8Bnts,2020-04-16,1kbGCuCsD7ZhCOYkm8Bnts,,,,,,,,,,,,,,2020-04
33,Tận Cùng Nỗi Nhớ,Will,https://open.spotify.com/track/0MT6mGfvx12IO11aH7GgUv,2020-04-16,0MT6mGfvx12IO11aH7GgUv,,,,,,,,,,,,,,2020-04
34,Auld Lang Syne,The Aardvark,https://open.spotify.com/track/6yiZAgWuRzTILPgn0vjupG,2020-04-16,6yiZAgWuRzTILPgn0vjupG,,,,,,,,,,,,,,2020-04
35,Rock a Bye Baby,Nursery Rhymes 123,https://open.spotify.com/track/0thYKKLw11YVYkSlQAvN4K,2020-04-16,0thYKKLw11YVYkSlQAvN4K,,,,,,,,,,,,,,2020-04
36,Klai (Closer),SCRUBB,https://open.spotify.com/track/4r3UvwePMdXPJrqFautgTq,2020-04-16,4r3UvwePMdXPJrqFautgTq,,,,,,,,,,,,,,2020-04
37,Roses,SAINt JHN,https://open.spotify.com/track/0easEmosKkPhksg0qidzXo,2020-04-16,0easEmosKkPhksg0qidzXo,,,,,,,,,,,,,,2020-04
38,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020-04-16,22LAwLoDA5b4AaGSkg6bKW,,,,,,,,,,,,,,2020-04
39,In Your Eyes,The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020-04-16,7szuecWAPwGoV1e5vGu8tl,,,,,,,,,,,,,,2020-04
40,Đừng Gọi Em Là Mặt Trời,Đoàn Minh Quân,https://open.spotify.com/track/2YS5BpweL59GBnTzMEB9eU,2020-04-16,2YS5BpweL59GBnTzMEB9eU,,,,,,,,,,,,,,2020-04
41,End of Time,K-391,https://open.spotify.com/track/67O8CWXxPsfz8orZVGMQwf,2020-04-16,67O8CWXxPsfz8orZVGMQwf,,,,,,,,,,,,,,2020-04
42,Có Em Đời Bỗng Vui,Chillies,https://open.spotify.com/track/696w9BHmEY62myVCSDyrYW,2020-04-16,696w9BHmEY62myVCSDyrYW,,,,,,,,,,,,,,2020-04
43,WANNABE,ITZY,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA,2020-04-16,6tCssnvTUREcperDOUTqvA,,,,,,,,,,,,,,2020-04
44,孤芳不自赏,杨小壮,https://open.spotify.com/track/6mUSvPQ6FM0YLPup0HHVm1,2020-04-16,6mUSvPQ6FM0YLPup0HHVm1,,,,,,,,,,,,,,2020-04
45,You Could Be Happy,Wyldest,https://open.spotify.com/track/6Cvy3TuGdUwhIfOxPPAMAD,2020-04-16,6Cvy3TuGdUwhIfOxPPAMAD,,,,,,,,,,,,,,2020-04
46,umakeme,Xuân Nghi,https://open.spotify.com/track/5MJgMHroAGmTvMN2Q1aCNH,2020-04-16,5MJgMHroAGmTvMN2Q1aCNH,,,,,,,,,,,,,,2020-04
47,In The End - Mellen Gi Remix,Tommee Profitt,https://open.spotify.com/track/5rAUZy2eDdegBxUVYxePK2,2020-04-16,5rAUZy2eDdegBxUVYxePK2,,,,,,,,,,,,,,2020-04
48,Like That (feat. Gucci Mane),Doja Cat,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020-04-16,4EivmOT13NMpNSfTKn9p4s,,,,,,,,,,,,,,2020-04
49,Hai Phut Hon - Extended Version,N'Small,https://open.spotify.com/track/1B1AVJlT7xvpD7L89PifVd,2020-04-16,1B1AVJlT7xvpD7L89PifVd,,,,,,,,,,,,,,2020-04
50,Save Your Tears,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,2020-04-16,5QO79kh1waicV47BqGRL3g,,,,,,,,,,,,,,2020-04
1,Wednesday Afternoon,FAIR GAME,https://open.spotify.com/track/5ab9R4PepSOaZWPJHGUpYK,2020-04-23,5ab9R4PepSOaZWPJHGUpYK,,,,,,,,,,,,,,2020-04
2,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-04-23,62aP9fBQKYKxi7PDXwcUAS,,,,,,,,,,,,,,2020-04
3,Thích Quá Rùi Nà,Tlinh,https://open.spotify.com/track/6jcG3yZ0e2CSI6omkYO1ut,2020-04-23,6jcG3yZ0e2CSI6omkYO1ut,,,,,,,,,,,,,,2020-04
4,Vùng Ký Ức,Chillies,https://open.spotify.com/track/1503Da6qbgNifRnRwIjtZe,2020-04-23,1503Da6qbgNifRnRwIjtZe,,,,,,,,,,,,,,2020-04
5,你的答案,阿冗,https://open.spotify.com/track/4QWSICaQ6LGmcS8qX9lNVh,2020-04-23,4QWSICaQ6LGmcS8qX9lNVh,,,,,,,,,,,,,,2020-04
6,Em Có Nghe,Kha,https://open.spotify.com/track/0ZaHfA4m7SlE2QHA3KNoXj,2020-04-23,0ZaHfA4m7SlE2QHA3KNoXj,,,,,,,,,,,,,,2020-04
7,Aloha,CHO JUNG SEOK,https://open.spotify.com/track/6TitBrzYhD1mTxqXADFo7v,2020-04-23,6TitBrzYhD1mTxqXADFo7v,,,,,,,,,,,,,,2020-04
8,冬眠,司南,https://open.spotify.com/track/4m8Jm6TAeBsVWkP5CotIJP,2020-04-23,4m8Jm6TAeBsVWkP5CotIJP,,,,,,,,,,,,,,2020-04
9,"My Life Is Going On - From ""La casa de papel""",Cecilia Krull,https://open.spotify.com/track/3CzOmjnh76DCbAUybQ0K5H,2020-04-23,3CzOmjnh76DCbAUybQ0K5H,,,,,,,,,,,,,,2020-04
10,Beautiful Scars,Maximillian,https://open.spotify.com/track/0iw0EuzmMKMYvZuQYW8DBA,2020-04-23,0iw0EuzmMKMYvZuQYW8DBA,,,,,,,,,,,,,,2020-04
11,You Know I'll Go Get,DJ Haning,https://open.spotify.com/track/7oQqbE69h5VEU25RZHIZ5p,2020-04-23,7oQqbE69h5VEU25RZHIZ5p,,,,,,,,,,,,,,2020-04
12,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-23,3lWzVNe1yFZlkeBBzUuZYu,,,,,,,,,,,,,,2020-04
13,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-04-23,7eJMfftS33KTjuF7lTsMCx,,,,,,,,,,,,,,2020-04
14,Là 1 Thằng Con Trai,Jack,https://open.spotify.com/track/0HCRCqoJBnWEk3DiwYf0sd,2020-04-23,0HCRCqoJBnWEk3DiwYf0sd,,,,,,,,,,,,,,2020-04
15,"Sau Nay, Hay Gap Lai Nhau Khi Hoa No",Nguyen Ha,https://open.spotify.com/track/4LOhNmNsr4JSSQqTIsrUo1,2020-04-23,4LOhNmNsr4JSSQqTIsrUo1,,,,,,,,,,,,,,2020-04
16,virgo,Jadu Jadu,https://open.spotify.com/track/6DG3LXLQjz8Z9QvWGkf6gS,2020-04-23,6DG3LXLQjz8Z9QvWGkf6gS,,,,,,,,,,,,,,2020-04
17,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-04-23,2alc8VZAzDgdAsL2QMk3hu,,,,,,,,,,,,,,2020-04
18,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-04-23,56Z3lLPTcozYkoAl9HsQLI,,,,,,,,,,,,,,2020-04
19,Mushroom Chocolate (with 6LACK),QUIN,https://open.spotify.com/track/6DEhBd4RGr8MbSAtSNNtai,2020-04-23,6DEhBd4RGr8MbSAtSNNtai,,,,,,,,,,,,,,2020-04
20,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-23,665AK0ovB11McZRwfa852G,,,,,,,,,,,,,,2020-04
21,我願意平凡的陪在你身旁,王七七,https://open.spotify.com/track/2e2TpR8wOUZcetxEfPseKI,2020-04-23,2e2TpR8wOUZcetxEfPseKI,,,,,,,,,,,,,,2020-04
22,Dropout,SEKAI NO OWARI,https://open.spotify.com/track/7C8zDcBTD0HtYAnolSRZm3,2020-04-23,7C8zDcBTD0HtYAnolSRZm3,,,,,,,,,,,,,,2020-04
23,Let’s Love,SUHO,https://open.spotify.com/track/0wk4GYAryLcXEMvfhzU1bv,2020-04-23,0wk4GYAryLcXEMvfhzU1bv,,,,,,,,,,,,,,2020-04
24,Sweet Night,V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp,2020-04-23,39EXZNMxb4RBHlRjnRaOKp,,,,,,,,,,,,,,2020-04
25,Ke Cap Gap Ba Gia (feat. BINZ),Hoang Thuy Linh,https://open.spotify.com/track/3HJ0EW4kd9S1NRCm039Fsk,2020-04-23,3HJ0EW4kd9S1NRCm039Fsk,,,,,,,,,,,,,,2020-04
26,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-04-23,3Dv1eDb0MEgF93GpLXlucZ,,,,,,,,,,,,,,2020-04
27,Break My Heart,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-04-23,017PF4Q3l4DBUiWoXk4OWT,,,,,,,,,,,,,,2020-04
28,Như Anh Mơ,PC,https://open.spotify.com/track/6PBb4EUK1fnHLimVG2MMVp,2020-04-23,6PBb4EUK1fnHLimVG2MMVp,,,,,,,,,,,,,,2020-04
29,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-04-23,4nK5YrxbMGZstTLbvj6Gxw,,,,,,,,,,,,,,2020-04
30,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,Bright Vachirawit,https://open.spotify.com/track/2ZGgIXaoierTsnkrDzuBzY,2020-04-23,2ZGgIXaoierTsnkrDzuBzY,,,,,,,,,,,,,,2020-04
31,Tận Cùng Nỗi Nhớ,Will,https://open.spotify.com/track/0MT6mGfvx12IO11aH7GgUv,2020-04-23,0MT6mGfvx12IO11aH7GgUv,,,,,,,,,,,,,,2020-04
32,Coffee,beabadoobee,https://open.spotify.com/track/15FZPfLobYj9kBE80LtxIx,2020-04-23,15FZPfLobYj9kBE80LtxIx,,,,,,,,,,,,,,2020-04
33,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-04-23,78qd8dvwea0Gosb6Fe6j3k,,,,,,,,,,,,,,2020-04
34,In The End - Mellen Gi Remix,Tommee Profitt,https://open.spotify.com/track/5rAUZy2eDdegBxUVYxePK2,2020-04-23,5rAUZy2eDdegBxUVYxePK2,,,,,,,,,,,,,,2020-04
35,Bad Boy,Yung Bae,https://open.spotify.com/track/1dtTRXifeGC51adYy0902s,2020-04-23,1dtTRXifeGC51adYy0902s,,,,,,,,,,,,,,2020-04
36,Let's Fall in Love for the Night,FINNEAS,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM,2020-04-23,7kQkmyoHCEqwe7QwDbkSXM,,,,,,,,,,,,,,2020-04
37,Savage,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,2020-04-23,55CHeLEfn5iJ0IIkgaa4si,,,,,,,,,,,,,,2020-04
38,Ylang Ylang,FKJ,https://open.spotify.com/track/7i4hAFqaMcw12ITAKtLyQb,2020-04-23,7i4hAFqaMcw12ITAKtLyQb,,,,,,,,,,,,,,2020-04
39,Can't Take My Eyes off You,Craymer,https://open.spotify.com/track/1kbGCuCsD7ZhCOYkm8Bnts,2020-04-23,1kbGCuCsD7ZhCOYkm8Bnts,,,,,,,,,,,,,,2020-04
40,just a boy,Alaina Castillo,https://open.spotify.com/track/2fAeROYFSbWdvML6rbnCar,2020-04-23,2fAeROYFSbWdvML6rbnCar,,,,,,,,,,,,,,2020-04
41,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,2020-04-23,0jT8Nl0shPS8115is0wD2Q,,,,,,,,,,,,,,2020-04
42,Mascara,Chillies,https://open.spotify.com/track/2Jaaw8PrdUfPlU6o6tL5dl,2020-04-23,2Jaaw8PrdUfPlU6o6tL5dl,,,,,,,,,,,,,,2020-04
43,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa,2020-04-23,69zgyr5HVKdInjeKpq1qHa,,,,,,,,,,,,,,2020-04
44,Auld Lang Syne,The Aardvark,https://open.spotify.com/track/6yiZAgWuRzTILPgn0vjupG,2020-04-23,6yiZAgWuRzTILPgn0vjupG,,,,,,,,,,,,,,2020-04
45,Rock a Bye Baby,Nursery Rhymes 123,https://open.spotify.com/track/0thYKKLw11YVYkSlQAvN4K,2020-04-23,0thYKKLw11YVYkSlQAvN4K,,,,,,,,,,,,,,2020-04
